name,thirty_day_average_price,thirty_day_change,thirty_day_difference,thirty_day_sales,thirty_day_volume
Factura by Mathias Isaksen,1.3072603225806452,0.16459984677024897,5.727649999999997,31,40.52507
Marsleaders OfficaI,0.27267443610692194,0,3.272093233283063,12,3.272093233283063
Dori Samurai,0.18103399144736815,-0.8681433782031205,-362.3457924519907,304,55.034333399999916
XANA: GENESIS,0.7577054867256633,-0.4614333169380389,-73.35814499999012,113,85.62071999999995
A study of Zorbs,0.19252117647058825,5034.16923076923,3.2722100000000003,17,3.27286
MekaVerse,0.45106174673659616,-0.08459062260339449,-11.920895885833573,286,129.0036595666665
3D Invisible Friends,0.32695460286225414,-0.4264998470352635,-135.92038790143403,559,182.76762300000007
ENS Maxis,0.09794169022438914,-0.5936859081280751,-112.33940180049915,785,76.88422682614548
HELIX - PARALLEL CITY LAND,0.16150760795833063,-0.7499417567591179,-590.934268594294,1220,197.03928170916336
Space Riders NFT,0.21630031517606718,-0.4126505334934704,-116.2530671085261,765,165.4697411096914
GMs Edition,0.008105498230168557,0,119.1994569728588,14706,119.1994569728588
Forever FOMO Duck Squad,0.12456555044506265,25.047355554467988,86.12417689000004,719,89.56263077000004
Homes By Majestic,0.027954087940185907,0,3.4663069045830524,124,3.4663069045830524
Rare Apepe YC,0.20049322274260592,-0.3587327059505632,-69.87464691035643,623,124.9072777686435
The Collector by Victor Mosquera,0.07890589023469535,0,113.9401054989001,1444,113.9401054989001
XBorg NFT,0.24901955555555558,0.5895699490611561,4.156249999999999,45,11.20588
Tits by Jack Hoffer,0.006003829365079365,0,3.02593,504,3.02593
KURENAI -HOOZUKI-,0.0782516661720755,-0.7438548576946147,-327.2338071005595,1440,112.68239928778873
Jungle Class | NFT for Survivor,0.010820415857107624,0,21.13227216893119,1953,21.13227216893119
MushGang,0.1681327222222222,3781.9862499999995,3.0255889999999996,18,3.0263889999999996
alien frens,0.5015495190885084,-0.21175837281774074,-78.82262777871546,585,293.4064686667774
Hyundai Metamobility - MobED,0.08545714285714286,4.489962142939082,3.9138999999999995,56,4.7856
Rags to  Richie by Alec Monopoly,0.1947950560769793,-0.12046161902055445,-2.9880637093783307,112,21.817046280621682
Arabian Camels,0.06022291337205883,1.3691477928763125,7.099865238910002,204,12.285474327900001
Wall St Bulls,0.06992622761685414,-0.4636681796973781,-6.3475060992303085,105,7.342253899769686
God Hates NFTees,0.4911202933058525,-0.45993440567587607,-164.37274875170002,393,193.01027526920004
Bored & Dangerous,0.15651025511840508,-0.671586834504295,-243.2416868832592,760,118.94779388998785
Bonepen Edition,0.0086364876064854,0,40.03012005605983,4635,40.03012005605983
Corntown wtf,0.0773681902544891,-0.3213880511949494,-32.28096957913928,881,68.1613756142049
Pixelmon - Generation 1,0.5990618947063064,0.22112557289773413,29.39812494457584,271,162.34577346540905
MEGAMI_NFT,0.09467271391995788,0.5882175247513292,21.94962655199383,626,59.26511891389363
The Zzoopers Genesis,0.14143750000000002,0,4.526000000000001,32,4.526000000000001
Pirate Nation - Founder's Pirates,0.19364063531443082,0.010494190333404058,1.0537628936615988,524,101.46769290476175
"Bobu, the Bean Farmer",0.06258019794087673,-0.23760378511996147,-19.79591580901029,1015,63.518900909989874
Editions x Guido,0.10718271742757653,1.5741181480901139,172.77425103476287,2636,282.53364313909174
RENGA Black Box,3.0616604347826084,-0.012222829292652428,-1.7427200000000198,46,140.83638
lobsterdao,0.9416517518749997,2.08847625919197,40.75262311999998,64,60.26571211999998
AOL editions,2.35,0.7279411764705881,4.949999999999999,5,11.75
TJO Edition on Babylon - Laisse Moi,1.494828568542857,0,52.318999899,35,52.318999899
YAKANHIKOU - OFFICIAL,0.05536250247328949,0,48.44218966412831,875,48.44218966412831
Zzoopers Evo,0.0917261363636352,60.90582099854205,7.941509999999898,88,8.071899999999898
Champions Ascension - Prime Eternal,0.7352626589147286,-0.4999934077290632,-94.84638195483598,129,94.848883
Now that I have your attention...,0.020899082753275386,0,31.26502779889998,1496,31.26502779889998
GxngYxng Editions,0.08723767503233791,82.31776441999322,251.07329736920033,2913,254.12334736920033
Fancy Bears Metaverse,0.183893268621887,-0.17589747264056702,-5.41655643017959,138,25.377271069820406
Happy Planet Club Genesis,0.3344999999999999,0,2.6759999999999993,8,2.6759999999999993
The Saudis,0.24248684651821856,-0.02112956640381906,-1.292857064814818,247,59.89425108999998
[ Ledger ] Market Pass - Genesis Edition,0.140460199264706,-0.3189480187213333,-17.89212123443992,272,38.20517420000003
Shredding Sassy,0.028517026432303343,0,210.08493372677873,7367,210.08493372677873
HEX Stake Instance,0.16368704791666666,4.648316524566938,3.2329741,24,3.92848915
Banners NFT,0.14807896860423753,15.602980976348398,30.615233092932254,220,32.577373092932255
Mutant GodHatesNFTees,0.139722795201528,-0.43809356991143,-42.70278592500089,392,54.77133571899898
Tokyo Alternative Girls,0.1762156974459725,-0.46874286246729263,-79.13931107900041,509,89.69379
RSS3 Whitepaper,0.05061661538461539,260.11746031746037,3.2774800000000006,65,3.2900800000000006
Meta Bounty Huntress,1.2096628932681546,0.8547411361355352,99.78578799509965,179,216.52965789499967
PREMINT Collector Pass - OFFICIAL,0.243537421558607,0.07888775247612319,6.2681832886196105,352,85.72517238862966
NEOZEN - ALPHA,0.08694254901960782,0,4.434069999999999,51,4.434069999999999
VOX Collectibles: Mirandus,0.5425393942952388,-0.16462694003901462,-6.735847839371154,63,34.17998184060004
NFTiff,2.5248999999999997,-0.49502000000000007,-2.4751000000000003,1,2.5248999999999997
Ethlizards,0.7820196184926064,0.9964238689887172,36.689084138305,94,73.509844138305
CrypToadz by GREMPLIN,1.639275513863614,-0.39292867434156803,-140.05540898750573,132,216.38436782999705
NANO Agents,0.13546131027490746,0.9809567695326121,36.35711627899981,542,73.42003016899984
Edifice by Ben Kovach,2.200285714285714,-0.6738647095443593,-31.8238,7,15.402
Chimera by mpkoz,2.0055711859117644,0.2756642447298192,14.73537032099999,34,68.18942032099999
Apocalyptic Apes,0.30003787719151875,-0.06570283260208716,-7.32157676404303,347,104.11314338545701
Nyan Balloon,0.043961377553812374,0,1115.959569203527,25385,1115.959569203527
Sneaky's Internet Friends Genesis Pass,0.09404383267636358,-0.24299610446175335,-6.641316811199999,220,20.689643188799987
Shilly: The Access Passes,0.10583813123532733,0,528.2381129955187,4991,528.2381129955187
Travel Tiger Club by Travala.com,3.5877155000000003,0.3245785073839662,12.308017,14,50.228017
CyberKongz VX,0.6425553192771087,-0.20168653976043846,-26.94772298989993,166,106.66418300000005
Exosama,0.7779551724137931,-0.3301152048812187,-44.47111000000008,116,90.2428
The Plague NFT,0.5496694583765847,-0.5713720562551932,-425.71235560752564,581,319.3579553167957
Balagan by Sapir Cohen,0.7185006604654378,0,155.914643321,217,155.914643321
Neo Tokyo Outer Citizen,0.9012332248412701,0.08136400918746864,8.544136311308392,126,113.55538633000003
Eggi Nswap,0.06508124324324326,775.7761290322583,2.4049060000000004,37,2.4080060000000003
PHOTOPIA 2022 - Genesis Edition,0.04488895507462687,0.17585086535692596,0.44978665444433474,67,3.0075599900000003
8-Bit  Heroes,0.7833333333333333,6.7125041023957985,2.0453,3,2.35
CryptoDickbutts,2.5367576435107373,0.02528304179351443,5.317205578412711,85,215.62439969841267
Hedgies,0.3672922852459017,0.7307844265386788,18.91986102223001,122,44.80965880000001
MetaKozo Official,0.2853824999999998,-0.31999687714040886,-27.93350970000005,208,59.359559999999966
Zora,0.4624,9.39755351681957,2.0896399999999997,5,2.312
52icons - Rainer Hosch Genesis,0.21373753086419456,1.680257137564267,16.883038889288517,126,26.930928888888513
Frenly Pandas,0.04843911138688624,26.094198070698493,163.27957640966184,3500,169.53688985410184
Ultiverse - Electric Sheep,0.7560930630630619,1.0833401099440962,43.641822636364495,111,83.92632999999987
MetaSamurai - OFFICIAL,1.2245397066115293,0.8738975539112946,138.19836895247147,242,296.3386089999901
Boss Beauties,0.2550360340904494,-0.0719060527271268,-3.517183743300002,178,45.39641406809999
TPL Revealed Mech Parts,0.1102972356462876,0,269.34584944823433,2442,269.34584944823433
fRiENDSiES,0.02730633267973854,0.18743242441632396,0.6594632929999977,153,4.177868899999996
SMOWL,0.2585741142533936,0.8727193809201691,53.26098949999999,442,114.28975849999996
Galaxy-Eggs,0.13008138759689925,-0.27972562856227706,-6.516871648500011,129,16.780499000000002
ShikibuWorld,0.3654115887592991,-0.838324840219968,-488.8448661000894,258,94.27618989989917
ApeX NFT Predator,1.041625,-0.6349162537404326,-14.4919,8,8.333
Fragments of an Infinite Field by Monica Rizzolli,2.342318181818182,-0.5936425574866732,-37.64049999999999,11,25.7655
Capies by Fabrik,0.021807767356875517,-0.7044038232934599,-97.12776579541554,1869,40.75871719000034
WonderPals,0.1564587202952144,0.4585337505348065,29.807614598899946,606,94.81398449889993
Banana Drops Season 1,0.03604519999997334,70.1793048972617,2.6654099999980003,75,2.7033899999980004
Treeverse Plots,0.6830913354016444,0.17533746183023424,14.164645620828566,139,94.94969562082856
Such A Lovely Time by petitsapin,0.10137602337301581,0,25.546757889999984,252,25.546757889999984
Maximalists,0.2664625,499.80254800593093,2.1274434321999998,8,2.1317
DeBox Guardians Cobra,0.1523015912085497,0,69.29722399989011,455,69.29722399989011
ENS - Equinox Collection,0.052578181818181836,0.6133727525715461,1.0994057777777795,55,2.891800000000001
Kitaro World Official,0.21871743101392527,-0.5675852767804639,-307.18345615772546,1070,234.02765118490004
ZenChests,0.559906282785124,0.5027906393348108,30.159901528405,161,90.14491152840496
Silks Sky Falls Land Parcels,0.28848138888889824,0.009859392398272058,0.3041801000009947,108,31.155990000001008
Lying,0.41348,0,2.0674,5,2.0674
JRNY Club,0.5699292825112061,-0.06286901451388979,-8.526331019091046,223,127.09422999999897
Azra Games - The Hopeful,0.22039080666666677,-0.21234368027157854,-8.912248999999989,150,33.05862100000002
OnChainKevin,0.2099614647328244,0.7137724701542317,22.911183120001994,262,55.00990375999999
KILLAPASSES,0.5712660697674418,0.686104812184001,9.995690099999996,43,24.564440999999995
Creepy Little Ducks,0.06399754098360656,0,11.71155,183,11.71155
Anomura,0.09169352941176472,0.2760446618496791,0.6744210000000002,34,3.1175800000000002
OG Official,0.05131818181818182,17.145290903246547,2.13356,44,2.258
UAE Noble Ape Club,0.9947291666666666,0,11.936749999999998,12,11.936749999999998
PixyCrocodiles,1.0001,0,2.0002,2,2.0002
Somnium Space VR,1.6739999999999997,0.49257565307378204,8.286732148692803,15,25.109999999999996
POAP,0.18293222222222233,0.9760482824656131,8.945387421100012,99,18.11029000000001
Legendary Lions by Tecate Pal Norte,0.390625,-0.4289421267108894,-2.3472999999999997,8,3.125
CryptoKidsDAO,0.668,0,2.004,3,2.004
Pixelsoccer Official,1,0,2,2,2
Puke 2 Earn Ape Club,0.07427186046511626,0,3.1936899999999993,43,3.1936899999999993
IO: Imaginary Ones,0.48077312236286907,-0.21794683521991146,-31.754319900000155,237,113.94322999999997
1337 skulls,0.09766206145648325,-0.9196836644538514,-629.606015968354,563,54.98374060000007
Zinu's Zombie Mob Secret Society,0.26811620395999997,0.1118354241008442,6.742204990100987,250,67.02905098999999
Meta Mansions by KEYS,0.23434942519685037,0.20341694271443592,5.030818099999998,127,29.762376999999997
FLUF World: Buzzies,0.19512249020736416,-0.41027759253695434,-58.10068699124815,428,83.51242580875186
Jenkins the Valet: The Writer's Room,0.41507378071484713,-0.48448117437335775,-89.32914145225166,229,95.05189578369999
Bankless - The SBF vs. Erik Voorhees Debate,1.0198333333333334,0.09073083778966122,0.5089999999999995,6,6.119
World of Women Galaxy,0.236867186273005,-0.2226925671568674,-28.908622729616837,426,100.90542135230012
Champs Only,0.2869966081081081,-0.12492352537794235,-3.031842990999994,74,21.237749
Luis Ponce Open Editions,0.2341344438833332,-0.03786456635488515,-1.6585730010000148,180,42.14419989899998
Dragon Fish Tokyo,0.1386122857394937,-0.18776078735331572,-8.651400850336692,270,37.42531714966329
3LAU Experiments,0.04608421686746986,0,3.824989999999998,83,3.824989999999998
Turtle Case Gang,0.12542938461538458,0.27732099604876786,1.770089999999997,65,8.152909999999999
OSYC,0.03933195223981794,4.044312879855073,84.03988445023488,2665,104.81965271911481
The Stoics by Gabe Weis,0.17213184237288134,-0.18869916227928113,-4.724232600000004,118,20.311557399999998
Baby Doge Army,0.1208000494445111,0.005090989569143992,0.11013781204902529,180,21.744008900012
New Worlds by Robert Whitman,0.7472134118750005,0,251.06370639000014,336,251.06370639000014
Smashverse,0.06391974605524518,0,347.4677395563128,5436,347.4677395563128
Hiroshima Dragonflies NFT,0.06488195062034749,0,52.29485220000008,806,52.29485220000008
FAKE IT TILL YOU MAKE IT by Maya Man,1.9275863636363637,-0.49700505759778335,-41.90189999999999,22,42.4069
Donutto,0.1845,98.19354838709678,1.8264,10,1.845
BASTARD GAN PUNKS V2,0.3178085538461539,0.24499270551363989,8.130088652449665,130,41.315112000000006
Nifty League DEGENs,0.15355056847554338,1.4323950653821054,33.275757433510414,368,56.50660919899997
WAFUKU GEN,0.2865083337414965,-0.3881104915421564,-53.42775987899982,294,84.23345011999997
TABZ NFT,0.22553507902615297,-0.860180416353381,-1225.1699890983568,883,199.14747478009306
Rumble Kong League,0.46753134957179493,-0.07597520093204083,-4.497641434087257,117,54.70116789990001
Living on the Internet,0.16671425038110904,0.22106609165162963,17.415321610900946,577,96.19412246989992
Valhalla Reserve,0.03311436025524751,-0.8750654010154788,-555.7263231106025,2396,79.34200717157304
GC Cards,2.58,-0.6031105060341048,-7.841099999999999,2,5.16
The Doge Pound,0.29316086419753085,-0.23690162303357334,-14.743768870187026,162,47.492059999999995
FULL SEND METACARD NFT,0.49539666025641066,-0.25590494475214276,-26.57834484499989,156,77.28187900000006
JPEG by Jan Robert Leegte,2.141170588235294,-0.4957135534281875,-35.78110000000001,17,36.3999
Prologue by Spice,0.14412093041520468,0,24.644679101,171,24.644679101
DarkEchelon,1.326168,0.6067752253562083,12.520200000000003,25,33.1542
Neo Tokyo Punks NFT,0.9041133333333337,3.1305293398583354,76.06028000000005,111,100.35658000000004
OnChain Buccaneers (OCB),0.5709754285714286,-0.5018399391634742,-60.39528491099997,105,59.95242
ZORBS by ZORA,0.020876301470588242,-0.3193116437682894,-1.3318609999999977,136,2.8391770000000007
Fusionist - Quartan Primes,0.4573249640718565,9.956012709980063,69.40236900000004,167,76.37326900000004
Official ApeZuki,0.24568571428571429,244.3352353780314,1.71279,7,1.7198
LUCIAN MANEKI CAT,0.046195786736318446,0,9.285353134000008,201,9.285353134000008
Damien Hirst - Great Expectations,0.5387427108433736,2.476151488209048,31.85209600000001,83,44.71564500000001
OwnPass,0.3558248369942195,0,61.557696799999974,173,61.557696799999974
Tribe Odyssey,0.12139562857822397,-0.4289746110941026,-33.377999553922734,366,44.43080005962997
The Orbs by BT,0.2758808,-0.11459429196991236,-1.78530388145062,50,13.794039999999999
ImplantSanta Editions,0.030451272727272726,0,1.67482,55,1.67482
STARCATS NFT,0.042249814814814816,4.563252865168407,1.8713900000010002,54,2.2814900000000002
Cryptographics Art,1.65,0,1.65,1,1.65
Bugatti Group Phygital Genesis,0.15240854296232728,0.21949172768593342,5.870328203938122,214,32.61542819393804
Knights of Degen,0.29830586257650554,-0.5081602137749417,-38.21734173951332,124,36.98992695948669
The Chosen of Civitas,0.33321624999999994,-0.47975249635780104,-9.832939999999999,32,10.662919999999998
Wolf Game - Wool Pouch,0.43047683830959926,-0.7679374778658802,-534.1975749429091,375,161.42881436609972
Cutties by MuriceSenshi,0.03592689432776452,0,45.16010617,1257,45.16010617
ATEM Membership Cards,0.19877815384615383,-0.33941962083730626,-13.277713062434092,130,25.84116
Broadside,0.07075839028328831,-0.5499400136769281,-43.922451721459154,508,35.945262263910465
Lost Miners of the Ether,0.3299891152166665,-0.6065689099362939,-186.20535673069978,366,120.77601616929995
Zenogakki: Birth Of Utopia,0.04707455957161927,-0.3051926240436534,-1.716223999999599,83,3.907188444444399
Via Early Users,0.03539586440677966,-0.2823255217161588,-0.8215370827160506,59,2.0883559999999997
MEGA 404 - Fridge,0.017584420429121162,0,70.86521432935828,4030,70.86521432935828
HAPE PRIME,0.49632586206896556,0.06079578702431799,4.949460385018156,174,86.36070000000001
Beyond Earth Land,0.0460591882897265,-0.41087515324217555,-6.328270657276516,197,9.073660093076121
Trillionaire Thugs,0.17892323540322577,0.6493917473872372,8.735170289999992,124,22.186481189999995
RFOX VALT OG CitiXens,0.6509072727272729,0.148695521037551,4.634200000000003,55,35.79990000000001
Life's A Joke NFT Official,0.03430300246666566,1.4749218030403846,10.221382789888434,500,17.15150123333283
Moonrunners Official,0.15605667743901422,0.8901053106845815,106.26886423825682,1446,225.65795557681457
